,Input.image_url,A176JUTGNWG7QJ,A17EZEAMF37MGQ,A2SMHEGRLML092,A2ZY94PZ5CVH0
316,https://derrickversion5.s3.amazonaws.com/flux_finalized/00048-3505002808.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
317,https://derrickversion5.s3.amazonaws.com/flux_finalized/00049-704250136.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
318,https://derrickversion5.s3.amazonaws.com/flux_finalized/00050-2123872095.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/other_unclear,outdoors/man-made/recreation
319,https://derrickversion5.s3.amazonaws.com/flux_finalized/00051-2822722039.png,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
320,https://derrickversion5.s3.amazonaws.com/flux_finalized/00052-2060332617.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
321,https://derrickversion5.s3.amazonaws.com/flux_finalized/00053-215520152.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
322,https://derrickversion5.s3.amazonaws.com/flux_finalized/00054-1212660078.png,indoors/man-made/recreation,outdoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
323,https://derrickversion5.s3.amazonaws.com/flux_finalized/00055-3615744699.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
324,https://derrickversion5.s3.amazonaws.com/flux_finalized/00056-519883407.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
325,https://derrickversion5.s3.amazonaws.com/flux_finalized/00057-274851112.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
326,https://derrickversion5.s3.amazonaws.com/flux_finalized/00058-2320144491.png,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
327,https://derrickversion5.s3.amazonaws.com/flux_finalized/00059-2589216742.png,outdoors/natural/body_of_water,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
328,https://derrickversion5.s3.amazonaws.com/flux_finalized/00061-2169634037.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
329,https://derrickversion5.s3.amazonaws.com/flux_finalized/00062-1548775877.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation
330,https://derrickversion5.s3.amazonaws.com/flux_finalized/00063-1023396466.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
331,https://derrickversion5.s3.amazonaws.com/flux_finalized/00064-3581648536.png,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
332,https://derrickversion5.s3.amazonaws.com/flux_finalized/00065-2076749843.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
333,https://derrickversion5.s3.amazonaws.com/flux_finalized/00066-3427256326.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
334,https://derrickversion5.s3.amazonaws.com/flux_finalized/00067-2293476452.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
335,https://derrickversion5.s3.amazonaws.com/flux_finalized/00068-1504370063.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
336,https://derrickversion5.s3.amazonaws.com/flux_finalized/00069-3887896044.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
337,https://derrickversion5.s3.amazonaws.com/flux_finalized/00070-1335837484.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
338,https://derrickversion5.s3.amazonaws.com/flux_finalized/00071-4217257633.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/transportation_urban
339,https://derrickversion5.s3.amazonaws.com/flux_finalized/00072-1328011629.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
340,https://derrickversion5.s3.amazonaws.com/flux_finalized/00073-1600930543.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/work_education
341,https://derrickversion5.s3.amazonaws.com/flux_finalized/00074-2498047347.png,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
342,https://derrickversion5.s3.amazonaws.com/flux_finalized/00075-668836860.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
343,https://derrickversion5.s3.amazonaws.com/flux_finalized/00076-1614771519.png,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
344,https://derrickversion5.s3.amazonaws.com/flux_finalized/00077-3634355751.png,indoors/man-made/domestic,indoors/man-made/restaurant,indoors/man-made/domestic,indoors/man-made/domestic
345,https://derrickversion5.s3.amazonaws.com/flux_finalized/00078-4216483520.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
346,https://derrickversion5.s3.amazonaws.com/flux_finalized/00079-2976762510.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
347,https://derrickversion5.s3.amazonaws.com/flux_finalized/00080-1245594417.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
348,https://derrickversion5.s3.amazonaws.com/flux_finalized/00081-800399774.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/other_unclear
349,https://derrickversion5.s3.amazonaws.com/flux_finalized/00082-4185426958.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
350,https://derrickversion5.s3.amazonaws.com/flux_finalized/00083-1331077084.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
351,https://derrickversion5.s3.amazonaws.com/flux_finalized/00084-3793983365.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
352,https://derrickversion5.s3.amazonaws.com/flux_finalized/00085-1563161411.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/work_education
353,https://derrickversion5.s3.amazonaws.com/flux_finalized/00086-2854934707.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
354,https://derrickversion5.s3.amazonaws.com/flux_finalized/00087-1715999384.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
355,https://derrickversion5.s3.amazonaws.com/flux_finalized/00088-2176705410.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
356,https://derrickversion5.s3.amazonaws.com/flux_finalized/00089-3771561046.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
357,https://derrickversion5.s3.amazonaws.com/flux_finalized/00090-2942167462.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
358,https://derrickversion5.s3.amazonaws.com/flux_finalized/00091-1568811581.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
359,https://derrickversion5.s3.amazonaws.com/flux_finalized/00092-1523971369.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
360,https://derrickversion5.s3.amazonaws.com/flux_finalized/00093-1135151359.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
361,https://derrickversion5.s3.amazonaws.com/flux_finalized/00094-776617146.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
362,https://derrickversion5.s3.amazonaws.com/flux_finalized/00095-4254873473.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
363,https://derrickversion5.s3.amazonaws.com/flux_finalized/00096-2617111060.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
364,https://derrickversion5.s3.amazonaws.com/flux_finalized/00097-1597292621.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
365,https://derrickversion5.s3.amazonaws.com/flux_finalized/00098-2096242768.png,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/transportation_urban
366,https://derrickversion5.s3.amazonaws.com/flux_finalized/00099-1772674774.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/other_unclear
367,https://derrickversion5.s3.amazonaws.com/flux_finalized/00100-3701577786.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
368,https://derrickversion5.s3.amazonaws.com/flux_finalized/00101-3909638387.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
369,https://derrickversion5.s3.amazonaws.com/flux_finalized/00102-335863584.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
370,https://derrickversion5.s3.amazonaws.com/flux_finalized/00103-3414158353.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear
371,https://derrickversion5.s3.amazonaws.com/flux_finalized/00104-2082107189.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
372,https://derrickversion5.s3.amazonaws.com/flux_finalized/00105-4165589863.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
373,https://derrickversion5.s3.amazonaws.com/flux_finalized/00106-405318408.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
374,https://derrickversion5.s3.amazonaws.com/flux_finalized/00107-3844114133.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
375,https://derrickversion5.s3.amazonaws.com/flux_finalized/00108-1284725369.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
376,https://derrickversion5.s3.amazonaws.com/flux_finalized/00109-2559010307.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
377,https://derrickversion5.s3.amazonaws.com/flux_finalized/00110-3395332724.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
378,https://derrickversion5.s3.amazonaws.com/flux_finalized/00111-1437358180.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
379,https://derrickversion5.s3.amazonaws.com/flux_finalized/00112-75688043.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear
380,https://derrickversion5.s3.amazonaws.com/flux_finalized/00113-3236394876.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
381,https://derrickversion5.s3.amazonaws.com/flux_finalized/00114-1490474995.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
382,https://derrickversion5.s3.amazonaws.com/flux_finalized/00115-957414650.png,indoors/man-made/domestic,indoors/man-made/restaurant,indoors/man-made/domestic,indoors/man-made/restaurant
383,https://derrickversion5.s3.amazonaws.com/flux_finalized/00116-1749331656.png,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
384,https://derrickversion5.s3.amazonaws.com/flux_finalized/00117-2503908616.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
385,https://derrickversion5.s3.amazonaws.com/flux_finalized/00118-3157599220.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
386,https://derrickversion5.s3.amazonaws.com/flux_finalized/00119-285446170.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/other_unclear
387,https://derrickversion5.s3.amazonaws.com/flux_finalized/00120-4128467630.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
388,https://derrickversion5.s3.amazonaws.com/flux_finalized/00121-1829916244.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/restaurant,indoors/man-made/restaurant
389,https://derrickversion5.s3.amazonaws.com/flux_finalized/00122-929599261.png,outdoors/man-made/domestic,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/recreation
390,https://derrickversion5.s3.amazonaws.com/flux_finalized/00123-4033052134.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
391,https://derrickversion5.s3.amazonaws.com/flux_finalized/00124-2398347319.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
392,https://derrickversion5.s3.amazonaws.com/flux_finalized/00125-3312579217.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
393,https://derrickversion5.s3.amazonaws.com/flux_finalized/00126-166124780.png,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
394,https://derrickversion5.s3.amazonaws.com/flux_finalized/00127-663165899.png,indoors/man-made/domestic,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/work_education
395,https://derrickversion5.s3.amazonaws.com/flux_finalized/00128-3943720626.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
396,https://derrickversion5.s3.amazonaws.com/flux_finalized/00129-3072084914.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/work_education
397,https://derrickversion5.s3.amazonaws.com/flux_finalized/00130-1922693547.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
398,https://derrickversion5.s3.amazonaws.com/flux_finalized/00131-366016842.png,outdoors/natural/field_forest,outdoors/natural/field_forest,indoors/man-made/domestic,outdoors/man-made/recreation
399,https://derrickversion5.s3.amazonaws.com/flux_finalized/00132-4036362978.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/other_unclear,outdoors/natural/other_unclear
400,https://derrickversion5.s3.amazonaws.com/flux_finalized/00133-1914529728.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
401,https://derrickversion5.s3.amazonaws.com/flux_finalized/00134-1212596683.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
402,https://derrickversion5.s3.amazonaws.com/flux_original/00000-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
403,https://derrickversion5.s3.amazonaws.com/flux_original/00001-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
404,https://derrickversion5.s3.amazonaws.com/flux_original/00002-42.png,outdoors/man-made/recreation,indoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
405,https://derrickversion5.s3.amazonaws.com/flux_original/00003-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
406,https://derrickversion5.s3.amazonaws.com/flux_original/00004-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
407,https://derrickversion5.s3.amazonaws.com/flux_original/00005-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
408,https://derrickversion5.s3.amazonaws.com/flux_original/00006-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
409,https://derrickversion5.s3.amazonaws.com/flux_original/00007-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/field_forest,outdoors/natural/field_forest
410,https://derrickversion5.s3.amazonaws.com/flux_original/00008-42.png,outdoors/man-made/work_education,outdoors/natural/field_forest,outdoors/man-made/other_unclear,outdoors/man-made/work_education
411,https://derrickversion5.s3.amazonaws.com/flux_original/00009-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
412,https://derrickversion5.s3.amazonaws.com/flux_original/00010-42.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
413,https://derrickversion5.s3.amazonaws.com/flux_original/00011-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
414,https://derrickversion5.s3.amazonaws.com/flux_original/00012-42.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/recreation
415,https://derrickversion5.s3.amazonaws.com/flux_original/00013-42.png,outdoors/man-made/domestic,outdoors/man-made/transportation_urban,outdoors/man-made/other_unclear,outdoors/man-made/transportation_urban
416,https://derrickversion5.s3.amazonaws.com/flux_original/00014-42.png,indoors/man-made/other_unclear,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
417,https://derrickversion5.s3.amazonaws.com/flux_original/00015-42.png,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
418,https://derrickversion5.s3.amazonaws.com/flux_original/00016-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
419,https://derrickversion5.s3.amazonaws.com/flux_original/00017-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
420,https://derrickversion5.s3.amazonaws.com/flux_original/00018-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
421,https://derrickversion5.s3.amazonaws.com/flux_original/00019-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear
422,https://derrickversion5.s3.amazonaws.com/flux_original/00020-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
423,https://derrickversion5.s3.amazonaws.com/flux_original/00021-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
424,https://derrickversion5.s3.amazonaws.com/flux_original/00022-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
425,https://derrickversion5.s3.amazonaws.com/flux_original/00023-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
426,https://derrickversion5.s3.amazonaws.com/flux_original/00024-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
427,https://derrickversion5.s3.amazonaws.com/flux_original/00025-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
428,https://derrickversion5.s3.amazonaws.com/flux_original/00026-42.png,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation,indoors/man-made/recreation
429,https://derrickversion5.s3.amazonaws.com/flux_original/00027-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/field_forest
430,https://derrickversion5.s3.amazonaws.com/flux_original/00028-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
431,https://derrickversion5.s3.amazonaws.com/flux_original/00029-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
432,https://derrickversion5.s3.amazonaws.com/flux_original/00030-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
433,https://derrickversion5.s3.amazonaws.com/flux_original/00031-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
434,https://derrickversion5.s3.amazonaws.com/flux_original/00032-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
435,https://derrickversion5.s3.amazonaws.com/flux_original/00033-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
436,https://derrickversion5.s3.amazonaws.com/flux_original/00034-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
437,https://derrickversion5.s3.amazonaws.com/flux_original/00035-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
438,https://derrickversion5.s3.amazonaws.com/flux_original/00036-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
439,https://derrickversion5.s3.amazonaws.com/flux_original/00037-42.png,outdoors/natural/field_forest,outdoors/natural/mountain,outdoors/natural/field_forest,outdoors/natural/field_forest
440,https://derrickversion5.s3.amazonaws.com/flux_original/00038-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
441,https://derrickversion5.s3.amazonaws.com/flux_original/00039-42.png,indoors/man-made/transportation_urban,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
442,https://derrickversion5.s3.amazonaws.com/flux_original/00040-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
443,https://derrickversion5.s3.amazonaws.com/flux_original/00041-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
444,https://derrickversion5.s3.amazonaws.com/flux_original/00042-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
445,https://derrickversion5.s3.amazonaws.com/flux_original/00043-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
446,https://derrickversion5.s3.amazonaws.com/flux_original/00044-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
447,https://derrickversion5.s3.amazonaws.com/flux_original/00045-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
448,https://derrickversion5.s3.amazonaws.com/flux_original/00046-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
449,https://derrickversion5.s3.amazonaws.com/flux_original/00047-42.png,outdoors/man-made/transportation_urban,outdoors/natural/mountain,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
450,https://derrickversion5.s3.amazonaws.com/flux_original/00048-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
451,https://derrickversion5.s3.amazonaws.com/flux_original/00049-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
452,https://derrickversion5.s3.amazonaws.com/flux_original/00050-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
453,https://derrickversion5.s3.amazonaws.com/flux_original/00051-42.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/other_unclear
454,https://derrickversion5.s3.amazonaws.com/flux_original/00052-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
455,https://derrickversion5.s3.amazonaws.com/flux_original/00053-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
456,https://derrickversion5.s3.amazonaws.com/flux_original/00054-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
457,https://derrickversion5.s3.amazonaws.com/flux_original/00055-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
458,https://derrickversion5.s3.amazonaws.com/flux_original/00056-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
459,https://derrickversion5.s3.amazonaws.com/flux_original/00057-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
460,https://derrickversion5.s3.amazonaws.com/flux_original/00058-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
461,https://derrickversion5.s3.amazonaws.com/flux_original/00059-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
462,https://derrickversion5.s3.amazonaws.com/flux_original/00061-42.png,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/work_education
463,https://derrickversion5.s3.amazonaws.com/flux_original/00062-42.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
464,https://derrickversion5.s3.amazonaws.com/flux_original/00063-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/other_unclear
465,https://derrickversion5.s3.amazonaws.com/flux_original/00064-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
466,https://derrickversion5.s3.amazonaws.com/flux_original/00065-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
467,https://derrickversion5.s3.amazonaws.com/flux_original/00066-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
468,https://derrickversion5.s3.amazonaws.com/flux_original/00067-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/other_unclear,outdoors/man-made/work_education
469,https://derrickversion5.s3.amazonaws.com/flux_original/00068-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
470,https://derrickversion5.s3.amazonaws.com/flux_original/00069-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
