WorkerId,Input.sentence,Answer.taskAnswers
A2SMHEGRLML092,a man is kneeling down with a child,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a man is kneeling down with a child,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a man is kneeling down with a child,indoors/man-made/other_unclear
A176JUTGNWG7QJ,men playing volleyball,outdoors/man-made/recreation
A2ZY94PZ5CVH0,men playing volleyball,outdoors/man-made/recreation
A17EZEAMF37MGQ,men playing volleyball,outdoors/man-made/recreation
A2SMHEGRLML092,men playing volleyball,indoors/man-made/recreation
A2SMHEGRLML092,a little boy playing.,outdoors/man-made/domestic
A176JUTGNWG7QJ,a little boy playing.,indoors/man-made/recreation
A17EZEAMF37MGQ,a little boy playing.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a little boy playing.,indoors/man-made/other_unclear
A2SMHEGRLML092,a blond dog and a black and white dog run,outdoors/natural/field_forest
A2ZY94PZ5CVH0,a blond dog and a black and white dog run,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,a blond dog and a black and white dog run,outdoors/natural/field_forest
A176JUTGNWG7QJ,a blond dog and a black and white dog run,outdoors/natural/field_forest
A176JUTGNWG7QJ,a person dressed in a tan jacket jumps a quad over a harvested cornfield,outdoors/natural/field_forest
A2SMHEGRLML092,a person dressed in a tan jacket jumps a quad over a harvested cornfield,outdoors/man-made/work_education
A2ZY94PZ5CVH0,a person dressed in a tan jacket jumps a quad over a harvested cornfield,outdoors/natural/field_forest
A17EZEAMF37MGQ,a person dressed in a tan jacket jumps a quad over a harvested cornfield,outdoors/natural/field_forest
A176JUTGNWG7QJ,girl wearing blue shirt and black shorts plays trumped .,indoors/man-made/work_education
A17EZEAMF37MGQ,girl wearing blue shirt and black shorts plays trumped .,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,girl wearing blue shirt and black shorts plays trumped .,indoors/man-made/other_unclear
A2SMHEGRLML092,girl wearing blue shirt and black shorts plays trumped .,indoors/man-made/recreation
A176JUTGNWG7QJ,Kids play,outdoors/man-made/recreation
A17EZEAMF37MGQ,Kids play,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,Kids play,outdoors/man-made/other_unclear
A2SMHEGRLML092,Kids play,outdoors/man-made/recreation
A2SMHEGRLML092,a woman is drinking a beverage,indoors/man-made/restaurant
A176JUTGNWG7QJ,a woman is drinking a beverage,indoors/man-made/restaurant
A17EZEAMF37MGQ,a woman is drinking a beverage,indoors/man-made/restaurant
A2ZY94PZ5CVH0,a woman is drinking a beverage,indoors/man-made/other_unclear
A176JUTGNWG7QJ,three children are playing .,outdoors/man-made/recreation
A2SMHEGRLML092,three children are playing .,outdoors/man-made/domestic
A17EZEAMF37MGQ,three children are playing .,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,three children are playing .,outdoors/man-made/other_unclear
A2ZY94PZ5CVH0,two children swing from a swing made from a steel drum .,outdoors/man-made/recreation
A176JUTGNWG7QJ,two children swing from a swing made from a steel drum .,outdoors/man-made/recreation
A2SMHEGRLML092,two children swing from a swing made from a steel drum .,outdoors/man-made/recreation
A17EZEAMF37MGQ,two children swing from a swing made from a steel drum .,outdoors/man-made/domestic
A17EZEAMF37MGQ,Person leaning,outdoors/natural/other_unclear
A176JUTGNWG7QJ,Person leaning,outdoors/man-made/recreation
A2SMHEGRLML092,Person leaning,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,Person leaning,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,two swimmers race with a red line .,indoors/man-made/recreation
A2ZY94PZ5CVH0,two swimmers race with a red line .,indoors/man-made/recreation
A17EZEAMF37MGQ,two swimmers race with a red line .,outdoors/man-made/recreation
A2SMHEGRLML092,two swimmers race with a red line .,indoors/man-made/recreation
A176JUTGNWG7QJ,an older couple passes by a young lady,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,an older couple passes by a young lady,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,an older couple passes by a young lady,outdoors/man-made/transportation_urban
A2SMHEGRLML092,an older couple passes by a young lady,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,three children are practicing martial arts.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,three children are practicing martial arts.,indoors/man-made/recreation
A2SMHEGRLML092,three children are practicing martial arts.,indoors/man-made/recreation
A17EZEAMF37MGQ,three children are practicing martial arts.,indoors/man-made/recreation
A17EZEAMF37MGQ,a lady with short hair wearing a black jacket leaned .,outdoors/man-made/other_unclear
A2ZY94PZ5CVH0,a lady with short hair wearing a black jacket leaned .,indoors/man-made/other_unclear
A2SMHEGRLML092,a lady with short hair wearing a black jacket leaned .,indoors/man-made/work_education
A176JUTGNWG7QJ,a lady with short hair wearing a black jacket leaned .,outdoors/man-made/work_education
A176JUTGNWG7QJ,a man perched is using a net to scoop a fish from another aquarium .,indoors/man-made/recreation
A2SMHEGRLML092,a man perched is using a net to scoop a fish from another aquarium .,indoors/man-made/work_education
A17EZEAMF37MGQ,a man perched is using a net to scoop a fish from another aquarium .,indoors/man-made/recreation
A2ZY94PZ5CVH0,a man perched is using a net to scoop a fish from another aquarium .,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a dark-haired man is speaking into a microphone while another man is sitting .,indoors/man-made/work_education
A176JUTGNWG7QJ,a dark-haired man is speaking into a microphone while another man is sitting .,indoors/man-made/recreation
A2ZY94PZ5CVH0,a dark-haired man is speaking into a microphone while another man is sitting .,indoors/man-made/other_unclear
A2SMHEGRLML092,a dark-haired man is speaking into a microphone while another man is sitting .,indoors/man-made/work_education
A2ZY94PZ5CVH0,people pass each other while talking on their cellphones .,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,people pass each other while talking on their cellphones .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,people pass each other while talking on their cellphones .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,people pass each other while talking on their cellphones .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,person with two ski poles skiing down .,outdoors/natural/mountain
A2ZY94PZ5CVH0,person with two ski poles skiing down .,outdoors/natural/mountain
A176JUTGNWG7QJ,person with two ski poles skiing down .,outdoors/natural/mountain
A17EZEAMF37MGQ,person with two ski poles skiing down .,outdoors/natural/mountain
A17EZEAMF37MGQ,a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,outdoors/natural/body_of_water
A2ZY94PZ5CVH0,a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,outdoors/natural/body_of_water
A2SMHEGRLML092,a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,outdoors/natural/body_of_water
A2ZY94PZ5CVH0,a black dog runs with his mouth open,outdoors/natural/field_forest
A176JUTGNWG7QJ,a black dog runs with his mouth open,outdoors/natural/other_unclear
A17EZEAMF37MGQ,a black dog runs with his mouth open,outdoors/natural/other_unclear
A2SMHEGRLML092,a black dog runs with his mouth open,outdoors/man-made/recreation
A176JUTGNWG7QJ,decorated limo passing by elderly woman waiting on park bench .,outdoors/man-made/recreation
A17EZEAMF37MGQ,decorated limo passing by elderly woman waiting on park bench .,outdoors/man-made/recreation
A2ZY94PZ5CVH0,decorated limo passing by elderly woman waiting on park bench .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,decorated limo passing by elderly woman waiting on park bench .,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,three people in various stages of swimming strokes race,indoors/man-made/recreation
A2SMHEGRLML092,three people in various stages of swimming strokes race,indoors/man-made/recreation
A2ZY94PZ5CVH0,three people in various stages of swimming strokes race,indoors/man-made/recreation
A17EZEAMF37MGQ,three people in various stages of swimming strokes race,indoors/man-made/recreation
A17EZEAMF37MGQ,one dog is jumping at the lady while the other walks,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,one dog is jumping at the lady while the other walks,outdoors/man-made/other_unclear
A2SMHEGRLML092,one dog is jumping at the lady while the other walks,outdoors/man-made/recreation
A176JUTGNWG7QJ,one dog is jumping at the lady while the other walks,outdoors/man-made/recreation
A17EZEAMF37MGQ,a motorcyclist on a red speed bike leans .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a motorcyclist on a red speed bike leans .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,a motorcyclist on a red speed bike leans .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a motorcyclist on a red speed bike leans .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a man is sitting playing drums on buckets .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,a man is sitting playing drums on buckets .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a man is sitting playing drums on buckets .,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,a man is sitting playing drums on buckets .,indoors/man-made/recreation
A2SMHEGRLML092,a lively adult karate practice,indoors/man-made/recreation
A176JUTGNWG7QJ,a lively adult karate practice,indoors/man-made/recreation
A2ZY94PZ5CVH0,a lively adult karate practice,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a lively adult karate practice,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a red dog jumps to catch a tennis ball .,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a red dog jumps to catch a tennis ball .,outdoors/natural/other_unclear
A17EZEAMF37MGQ,a red dog jumps to catch a tennis ball .,outdoors/natural/field_forest
A2SMHEGRLML092,a red dog jumps to catch a tennis ball .,outdoors/man-made/recreation
A176JUTGNWG7QJ,The brown dog catches a ball.,outdoors/natural/field_forest
A2SMHEGRLML092,The brown dog catches a ball.,outdoors/man-made/domestic
A17EZEAMF37MGQ,The brown dog catches a ball.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,The brown dog catches a ball.,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,the little girl swings.,outdoors/man-made/recreation
A2SMHEGRLML092,the little girl swings.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,the little girl swings.,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,the little girl swings.,outdoors/man-made/domestic
A2ZY94PZ5CVH0,four young adults sit,indoors/man-made/other_unclear
A17EZEAMF37MGQ,four young adults sit,outdoors/natural/other_unclear
A2SMHEGRLML092,four young adults sit,indoors/man-made/domestic
A176JUTGNWG7QJ,four young adults sit,indoors/man-made/restaurant
A17EZEAMF37MGQ,a woman is having her foot examined by another woman,indoors/man-made/work_education
A2SMHEGRLML092,a woman is having her foot examined by another woman,indoors/man-made/work_education
A2ZY94PZ5CVH0,a woman is having her foot examined by another woman,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a woman is having her foot examined by another woman,indoors/man-made/work_education
A2SMHEGRLML092,a woman is holding a baby while another child stands .,indoors/man-made/domestic
A176JUTGNWG7QJ,a woman is holding a baby while another child stands .,indoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a woman is holding a baby while another child stands .,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a woman is holding a baby while another child stands .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,a gray dog is jumping toward a black and white dog.,outdoors/natural/field_forest
A17EZEAMF37MGQ,a gray dog is jumping toward a black and white dog.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a gray dog is jumping toward a black and white dog.,outdoors/man-made/other_unclear
A2SMHEGRLML092,a gray dog is jumping toward a black and white dog.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a black and white dog runs.,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,a black and white dog runs.,outdoors/natural/field_forest
A176JUTGNWG7QJ,a black and white dog runs.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a black and white dog runs.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,indoors/man-made/other_unclear
A2SMHEGRLML092,a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,indoors/man-made/work_education
A17EZEAMF37MGQ,a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,indoors/man-made/work_education
A176JUTGNWG7QJ,a man in a black shirt sitting,outdoors/man-made/recreation
A2SMHEGRLML092,a man in a black shirt sitting,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,a man in a black shirt sitting,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a man in a black shirt sitting,outdoors/natural/other_unclear
A17EZEAMF37MGQ,a man grilling,outdoors/man-made/domestic
A2ZY94PZ5CVH0,a man grilling,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,a man grilling,outdoors/man-made/domestic
A2SMHEGRLML092,a man grilling,outdoors/man-made/domestic
A2SMHEGRLML092,a person wearing a construction uniform is leaning.,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a person wearing a construction uniform is leaning.,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,a person wearing a construction uniform is leaning.,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,a person wearing a construction uniform is leaning.,outdoors/man-made/work_education
A2ZY94PZ5CVH0,a man is rowing a canoe.,outdoors/natural/body_of_water
A17EZEAMF37MGQ,a man is rowing a canoe.,outdoors/natural/body_of_water
A2SMHEGRLML092,a man is rowing a canoe.,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man is rowing a canoe.,outdoors/natural/body_of_water
A2SMHEGRLML092,a man in red shirt wearing sunglasses is leaning,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,a man in red shirt wearing sunglasses is leaning,indoors/man-made/transportation_urban
A17EZEAMF37MGQ,a man in red shirt wearing sunglasses is leaning,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a man in red shirt wearing sunglasses is leaning,outdoors/man-made/other_unclear
A2ZY94PZ5CVH0,a handicapped person with one leg skiing down with other mountains .,outdoors/natural/mountain
A2SMHEGRLML092,a handicapped person with one leg skiing down with other mountains .,outdoors/natural/mountain
A176JUTGNWG7QJ,a handicapped person with one leg skiing down with other mountains .,outdoors/natural/mountain
A17EZEAMF37MGQ,a handicapped person with one leg skiing down with other mountains .,outdoors/natural/mountain
A2SMHEGRLML092,a woman is selling vegetables .,outdoors/man-made/work_education
A2ZY94PZ5CVH0,a woman is selling vegetables .,outdoors/man-made/work_education
A17EZEAMF37MGQ,a woman is selling vegetables .,indoors/man-made/work_education
A176JUTGNWG7QJ,a woman is selling vegetables .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,two people are jumping with snow .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,two people are jumping with snow .,outdoors/natural/field_forest
A17EZEAMF37MGQ,two people are jumping with snow .,outdoors/natural/mountain
A2SMHEGRLML092,two people are jumping with snow .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,vendors are selling fruits and vegetables,outdoors/man-made/transportation_urban
A2SMHEGRLML092,vendors are selling fruits and vegetables,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,vendors are selling fruits and vegetables,outdoors/man-made/work_education
A2ZY94PZ5CVH0,vendors are selling fruits and vegetables,outdoors/man-made/work_education
A2ZY94PZ5CVH0,a man rows his boat .,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man rows his boat .,outdoors/natural/body_of_water
A17EZEAMF37MGQ,a man rows his boat .,outdoors/natural/body_of_water
A2SMHEGRLML092,a man rows his boat .,outdoors/natural/body_of_water
A17EZEAMF37MGQ,a terrier mix catches a frisbee.,outdoors/man-made/domestic
A2SMHEGRLML092,a terrier mix catches a frisbee.,outdoors/man-made/recreation
A176JUTGNWG7QJ,a terrier mix catches a frisbee.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a terrier mix catches a frisbee.,outdoors/man-made/other_unclear
A2ZY94PZ5CVH0,"a man in a white polo shirt speaks with a sign that reads , "" truth ! """,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,"a man in a white polo shirt speaks with a sign that reads , "" truth ! """,outdoors/man-made/transportation_urban
A2SMHEGRLML092,"a man in a white polo shirt speaks with a sign that reads , "" truth ! """,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,"a man in a white polo shirt speaks with a sign that reads , "" truth ! """,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,crowd waiting for a train .,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,crowd waiting for a train .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,crowd waiting for a train .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,crowd waiting for a train .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,four women are singing .,indoors/man-made/recreation
A2SMHEGRLML092,four women are singing .,indoors/man-made/recreation
A17EZEAMF37MGQ,four women are singing .,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,four women are singing .,indoors/man-made/other_unclear
A2SMHEGRLML092,two men drink beer .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,two men drink beer .,indoors/man-made/other_unclear
A176JUTGNWG7QJ,two men drink beer .,indoors/man-made/restaurant
A17EZEAMF37MGQ,two men drink beer .,indoors/man-made/restaurant
A17EZEAMF37MGQ,two women in white lab coats examine a dyed area using a projector .,indoors/man-made/work_education
A176JUTGNWG7QJ,two women in white lab coats examine a dyed area using a projector .,indoors/man-made/work_education
A2SMHEGRLML092,two women in white lab coats examine a dyed area using a projector .,indoors/man-made/work_education
A2ZY94PZ5CVH0,two women in white lab coats examine a dyed area using a projector .,indoors/man-made/work_education
A2ZY94PZ5CVH0,two rows of dance students are practicing ballet moves against a pole.,indoors/man-made/recreation
A17EZEAMF37MGQ,two rows of dance students are practicing ballet moves against a pole.,indoors/man-made/recreation
A176JUTGNWG7QJ,two rows of dance students are practicing ballet moves against a pole.,indoors/man-made/recreation
A2SMHEGRLML092,two rows of dance students are practicing ballet moves against a pole.,indoors/man-made/recreation
A176JUTGNWG7QJ,white and black dog jumping over red-haired dog .,outdoors/man-made/recreation
A17EZEAMF37MGQ,white and black dog jumping over red-haired dog .,outdoors/natural/other_unclear
A2SMHEGRLML092,white and black dog jumping over red-haired dog .,indoors/man-made/domestic
A2ZY94PZ5CVH0,white and black dog jumping over red-haired dog .,indoors/man-made/other_unclear
A2SMHEGRLML092,a smiling child wearing a hat and sunglasses sits.,outdoors/man-made/recreation
A17EZEAMF37MGQ,a smiling child wearing a hat and sunglasses sits.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a smiling child wearing a hat and sunglasses sits.,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,a smiling child wearing a hat and sunglasses sits.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a woman is using a ruler to mark a sheet of paper .,indoors/man-made/work_education
A176JUTGNWG7QJ,a woman is using a ruler to mark a sheet of paper .,indoors/man-made/work_education
A2ZY94PZ5CVH0,a woman is using a ruler to mark a sheet of paper .,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a woman is using a ruler to mark a sheet of paper .,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,two dogs are catching blue frisbees.,outdoors/man-made/recreation
A17EZEAMF37MGQ,two dogs are catching blue frisbees.,outdoors/natural/other_unclear
A2SMHEGRLML092,two dogs are catching blue frisbees.,outdoors/natural/field_forest
A2ZY94PZ5CVH0,two dogs are catching blue frisbees.,outdoors/natural/other_unclear
A17EZEAMF37MGQ,a man is singing.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a man is singing.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a man is singing.,indoors/man-made/recreation
A2SMHEGRLML092,a man is singing.,indoors/man-made/recreation
A2ZY94PZ5CVH0,three young women and one young man singing.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,three young women and one young man singing.,indoors/man-made/other_unclear
A2SMHEGRLML092,three young women and one young man singing.,indoors/man-made/recreation
A176JUTGNWG7QJ,three young women and one young man singing.,indoors/man-made/recreation
A2ZY94PZ5CVH0,a group of men in golden shirts singing.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a group of men in golden shirts singing.,indoors/man-made/recreation
A17EZEAMF37MGQ,a group of men in golden shirts singing.,outdoors/natural/other_unclear
A2SMHEGRLML092,a group of men in golden shirts singing.,indoors/man-made/recreation
A17EZEAMF37MGQ,"""a man wearing jeans , polo shirt and a baseball cap , fork , is grilling meat .""",indoors/man-made/domestic
A2ZY94PZ5CVH0,"""a man wearing jeans , polo shirt and a baseball cap , fork , is grilling meat .""",outdoors/man-made/other_unclear
A2SMHEGRLML092,"""a man wearing jeans , polo shirt and a baseball cap , fork , is grilling meat .""",outdoors/man-made/domestic
A176JUTGNWG7QJ,"""a man wearing jeans , polo shirt and a baseball cap , fork , is grilling meat .""",outdoors/natural/other_unclear
A2ZY94PZ5CVH0,vendors sell products.,indoors/man-made/work_education
A2SMHEGRLML092,vendors sell products.,indoors/man-made/work_education
A176JUTGNWG7QJ,vendors sell products.,indoors/man-made/transportation_urban
A17EZEAMF37MGQ,vendors sell products.,outdoors/man-made/work_education
A2SMHEGRLML092,people examine books.,indoors/man-made/work_education
A2ZY94PZ5CVH0,people examine books.,indoors/man-made/work_education
A17EZEAMF37MGQ,people examine books.,indoors/man-made/work_education
A176JUTGNWG7QJ,people examine books.,indoors/man-made/work_education
A2ZY94PZ5CVH0,a woman sits while putting a shoe onto her right foot .,indoors/man-made/other_unclear
A2SMHEGRLML092,a woman sits while putting a shoe onto her right foot .,indoors/man-made/domestic
A17EZEAMF37MGQ,a woman sits while putting a shoe onto her right foot .,indoors/man-made/domestic
A176JUTGNWG7QJ,a woman sits while putting a shoe onto her right foot .,indoors/man-made/domestic
A176JUTGNWG7QJ,several people sit,indoors/man-made/restaurant
A2SMHEGRLML092,several people sit,indoors/man-made/work_education
A17EZEAMF37MGQ,several people sit,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,several people sit,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,two girls are in a race .,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,two girls are in a race .,outdoors/natural/field_forest
A176JUTGNWG7QJ,two girls are in a race .,outdoors/man-made/recreation
A2SMHEGRLML092,two girls are in a race .,outdoors/man-made/recreation
A176JUTGNWG7QJ,an orchestra of about <number> people are practicing,indoors/man-made/recreation
A17EZEAMF37MGQ,an orchestra of about <number> people are practicing,indoors/man-made/recreation
A2SMHEGRLML092,an orchestra of about <number> people are practicing,indoors/man-made/recreation
A2ZY94PZ5CVH0,an orchestra of about <number> people are practicing,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,the man in the red shirt and flowery tie is sitting.,indoors/man-made/other_unclear
A2SMHEGRLML092,the man in the red shirt and flowery tie is sitting.,indoors/man-made/work_education
A176JUTGNWG7QJ,the man in the red shirt and flowery tie is sitting.,indoors/man-made/domestic
A17EZEAMF37MGQ,the man in the red shirt and flowery tie is sitting.,indoors/man-made/domestic
A2ZY94PZ5CVH0,muzzled greyhounds are racing.,outdoors/man-made/recreation
A2SMHEGRLML092,muzzled greyhounds are racing.,outdoors/man-made/recreation
A176JUTGNWG7QJ,muzzled greyhounds are racing.,outdoors/man-made/recreation
A17EZEAMF37MGQ,muzzled greyhounds are racing.,outdoors/natural/field_forest
A176JUTGNWG7QJ,little girl skis.,outdoors/natural/mountain
A2ZY94PZ5CVH0,little girl skis.,outdoors/natural/mountain
A17EZEAMF37MGQ,little girl skis.,outdoors/natural/mountain
A2SMHEGRLML092,little girl skis.,outdoors/natural/mountain
A2SMHEGRLML092,"""two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .""",outdoors/man-made/recreation
A176JUTGNWG7QJ,"""two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .""",outdoors/man-made/recreation
A17EZEAMF37MGQ,"""two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .""",outdoors/natural/field_forest
A2ZY94PZ5CVH0,"""two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .""",outdoors/man-made/recreation
A176JUTGNWG7QJ,a teenager drinks directly out of the metal milkshake serving cup .,indoors/man-made/restaurant
A2SMHEGRLML092,a teenager drinks directly out of the metal milkshake serving cup .,indoors/man-made/restaurant
A17EZEAMF37MGQ,a teenager drinks directly out of the metal milkshake serving cup .,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,a teenager drinks directly out of the metal milkshake serving cup .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,a man is enjoying meal and drink .,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a man is enjoying meal and drink .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,a man is enjoying meal and drink .,indoors/man-made/restaurant
A2SMHEGRLML092,a man is enjoying meal and drink .,indoors/man-made/restaurant
A176JUTGNWG7QJ,a man drives a truck while a child sits and steers .,indoors/man-made/transportation_urban
A17EZEAMF37MGQ,a man drives a truck while a child sits and steers .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a man drives a truck while a child sits and steers .,indoors/man-made/transportation_urban
A2SMHEGRLML092,a man drives a truck while a child sits and steers .,indoors/man-made/transportation_urban
A176JUTGNWG7QJ,an asian man sells a hot confection.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,an asian man sells a hot confection.,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,an asian man sells a hot confection.,outdoors/man-made/work_education
A2ZY94PZ5CVH0,an asian man sells a hot confection.,outdoors/man-made/other_unclear
A17EZEAMF37MGQ,a man singing.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a man singing.,indoors/man-made/recreation
A2ZY94PZ5CVH0,a man singing.,indoors/man-made/other_unclear
A2SMHEGRLML092,a man singing.,indoors/man-made/recreation
A2ZY94PZ5CVH0,people are rowing a boat .,outdoors/natural/body_of_water
A17EZEAMF37MGQ,people are rowing a boat .,outdoors/natural/body_of_water
A2SMHEGRLML092,people are rowing a boat .,outdoors/natural/body_of_water
A176JUTGNWG7QJ,people are rowing a boat .,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man sleeps while listening to his ipod.,indoors/man-made/domestic
A17EZEAMF37MGQ,a man sleeps while listening to his ipod.,indoors/man-made/domestic
A2ZY94PZ5CVH0,a man sleeps while listening to his ipod.,indoors/man-made/domestic
A2SMHEGRLML092,a man sleeps while listening to his ipod.,indoors/man-made/domestic
A2SMHEGRLML092,a greyhound races.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a greyhound races.,outdoors/man-made/recreation
A17EZEAMF37MGQ,a greyhound races.,indoors/man-made/recreation
A176JUTGNWG7QJ,a greyhound races.,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a man and a woman are examining produce.,indoors/man-made/work_education
A17EZEAMF37MGQ,a man and a woman are examining produce.,outdoors/man-made/work_education
A2SMHEGRLML092,a man and a woman are examining produce.,indoors/man-made/work_education
A176JUTGNWG7QJ,a man and a woman are examining produce.,indoors/man-made/work_education
A17EZEAMF37MGQ,a man in a yellow jacket is skiing.,outdoors/natural/mountain
A176JUTGNWG7QJ,a man in a yellow jacket is skiing.,outdoors/natural/mountain
A2SMHEGRLML092,a man in a yellow jacket is skiing.,outdoors/natural/mountain
